RespondantID,Sex,BD_Month,BD_Year,Race_Ethnicity,HGA_Dad,HGA_Mom,SampleType,ResponseParent_Income,NonResponseParent_Income,ResponseParent_Relation,Age,Region,FamilyIncome,HighestDegree,MaritalStatus,EmploymentStatus,YearIncome,Arrests_SLI,GeneralHealth,Depression,Breadwinner,Time1_Income
4926,2,11,1980,4,18,19,1,60000,40000,2,39,4,98000,4,1,1,40000,NA,2,0,1,100000
4931,1,6,1982,4,12,12,1,20000,35000,1,37,1,125000,2,1,1,73000,NA,3,0,1,55000
4932,1,4,1982,4,14,12,1,32000,9500,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,41500
4935,2,12,1984,4,NA,16,1,40000,37000,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,77000
4943,1,11,1982,4,12,12,1,22000,4000,2,36,1,104040,5,1,1,64000,NA,2,0,1,26000
4953,1,2,1980,4,12,10,1,30000,15000,2,39,1,NA,2,3,0,NA,NA,3,0,1,45000
4954,1,6,1982,4,12,10,1,30000,15000,2,37,1,16000,2,0,1,16000,NA,3,0,1,45000
4958,2,3,1984,4,12,12,1,35000,40000,1,36,1,37500,1,0,0,NA,NA,1,0,1,75000
4961,2,12,1980,4,10,13,1,30000,1500,4,38,3,48000,2,0,1,45000,NA,2,1,1,31500
4962,2,8,1984,4,10,13,1,30000,1500,4,35,3,NA,2,0,0,35000,NA,2,0,1,31500
4968,2,7,1983,4,16,12,1,25000,20000,1,36,3,NA,4,3,1,53000,NA,2,0,0,45000
4970,1,2,1980,4,12,12,1,12000,55000,1,40,1,80000,3,3,1,70000,NA,1,0,1,67000
4971,1,11,1983,4,12,17,1,5000,52000,1,36,1,NA,3,1,1,50000,NA,3,0,1,57000
4977,1,9,1984,4,10,12,1,3500,30000,1,35,1,0,2,0,0,NA,1,3,0,1,33500
4982,2,9,1981,4,16,16,1,38800,32000,2,38,1,108500,2,1,1,28000,NA,2,0,1,70800
4986,1,8,1981,4,12,14,1,20000,3000,1,38,3,160000,1,1,1,160000,NA,2,0,0,23000
4990,2,1,1982,4,12,11,1,10000,20000,3,37,1,141000,5,1,1,41000,NA,1,0,1,30000
4991,2,7,1984,4,12,11,1,10000,20000,3,35,1,NA,4,0,1,40000,NA,3,0,1,30000
4992,1,5,1981,4,16,16,1,26687,9842,1,38,4,162500,2,0,1,95000,NA,3,0,0,36529
4993,2,11,1982,4,16,16,1,26687,9842,1,37,4,NA,2,0,1,42000,NA,2,0,0,36529
4994,2,7,1984,4,16,16,1,26687,9842,1,35,4,90000,5,1,0,NA,NA,3,3,0,36529
4997,1,7,1983,4,12,18,1,40000,60000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,100000
5000,1,2,1982,4,NA,12,1,10000,45000,1,37,1,NA,2,0,0,NA,NA,4,1,1,55000
5001,2,1,1983,4,NA,12,1,10000,45000,1,36,1,0,0,3,0,NA,NA,3,1,1,55000
5008,2,11,1983,4,12,14,1,24000,23000,1,36,1,NA,2,0,1,20000,NA,3,0,0,47000
5017,2,12,1981,4,12,14,1,20000,21000,2,37,1,108250,4,0,1,48000,NA,2,0,0,41000
5018,2,10,1984,4,12,14,1,20000,21000,2,35,1,NA,4,0,1,23000,NA,2,1,0,41000
5024,2,6,1982,4,13,16,1,32000,30000,1,37,1,112000,5,1,1,54000,NA,1,0,0,62000
5025,2,11,1983,4,13,16,1,32000,30000,1,36,1,105600,4,1,1,48600,NA,3,1,0,62000
5026,1,12,1983,2,14,12,1,22762,62041,1,35,1,129000,4,1,1,67000,NA,1,0,1,84803
5027,2,12,1980,4,12,10,1,190777,0,1,39,2,190000,2,1,1,45000,NA,2,0,0,190777
5028,1,9,1981,4,14,14,1,30000,10000,1,38,2,80750,3,0,1,43000,NA,3,0,0,40000
5029,1,3,1983,4,14,14,1,30000,10000,1,36,2,40010,2,0,1,40000,NA,4,0,0,40000
5030,1,3,1983,4,12,16,1,7000,12000,1,36,2,NA,4,1,1,35000,NA,3,1,1,19000
5033,1,3,1982,4,12,14,1,190777,22089,1,37,2,48000,3,1,1,48000,NA,3,0,0,212866
5037,1,12,1981,4,12,12,1,22000,45000,1,37,2,135000,2,1,1,65000,NA,1,0,1,67000
5042,1,6,1980,4,20,16,1,17900,120000,1,39,3,22229,4,1,0,20000,NA,3,2,1,137900
5043,2,7,1984,2,20,16,1,17900,120000,1,35,4,210000,2,1,0,NA,NA,1,0,1,137900
5049,2,6,1983,2,10,12,1,29000,25000,2,36,2,3000,2,0,0,NA,NA,3,1,1,54000
5054,2,9,1980,4,14,12,1,5000,65000,1,39,2,NA,5,1,1,25000,NA,1,0,1,70000
5055,1,4,1983,4,12,16,1,30000,20000,1,36,3,NA,2,0,1,480,NA,2,0,0,50000
5057,2,10,1982,1,17,13,1,70000,50000,2,37,3,467966,4,1,1,75000,NA,1,0,1,120000
5063,1,2,1983,4,NA,14,1,24000,23000,1,36,2,32500,1,0,1,30000,1,4,0,0,47000
5073,2,2,1982,4,12,13,1,30000,256094,1,37,2,162000,4,1,1,42000,NA,2,1,1,286094
5075,2,9,1983,4,12,12,1,15000,45000,1,36,2,52000,4,0,0,52000,NA,2,1,1,60000
5077,1,4,1983,4,12,16,1,18000,52000,2,36,2,63000,3,0,1,33000,NA,2,0,0,70000
5078,2,11,1982,4,12,11,1,45000,30000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,75000
5084,1,6,1982,4,16,12,1,52000,22000,2,37,2,121000,4,1,1,85000,NA,4,0,1,74000
5085,2,2,1984,4,16,12,1,52000,22000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,74000
5087,2,4,1981,4,16,14,1,18000,50000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,68000
5090,1,4,1982,4,18,16,1,65000,72000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,137000
5091,2,11,1984,4,18,16,1,65000,72000,1,34,2,82500,4,1,1,30000,NA,3,0,1,137000
5095,2,3,1984,4,12,12,1,40000,1600,2,35,3,NA,4,1,0,NA,NA,2,0,1,41600
5096,2,11,1983,4,12,12,1,20000,60000,1,36,2,103900,4,0,1,100000,NA,2,0,1,80000
5097,2,10,1983,4,12,12,1,2000,15000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17000
5098,2,1,1983,4,12,12,1,22000,35000,1,36,2,175750,3,1,1,25000,NA,2,0,1,57000
5102,1,5,1980,2,15,11,1,45000,30000,2,39,2,23000,2,0,1,23000,NA,3,0,1,75000
5103,1,10,1980,4,12,15,1,45000,20000,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,65000
5110,1,8,1984,4,10,12,1,10000,26000,1,35,2,NA,3,1,1,64000,NA,2,0,1,36000
5113,2,8,1984,4,11,12,1,14000,18000,3,35,2,30000,2,3,1,30000,NA,3,1,1,32000
5118,2,5,1982,4,12,12,1,27000,35000,1,37,2,NA,4,1,1,58000,NA,3,0,1,62000
5122,1,9,1983,4,12,12,1,10000,20000,1,36,2,0,0,0,0,0,1,2,0,1,30000
5126,2,4,1984,1,13,12,1,40000,18000,2,35,2,38000,1,3,1,17000,NA,3,0,1,58000
5128,2,8,1983,4,12,14,1,30000,20000,1,36,3,NA,5,1,2,53000,NA,2,0,0,50000
5134,1,8,1984,4,16,14,1,3000,12000,1,35,4,90000,5,0,1,30000,NA,3,0,1,15000
5139,1,1,1981,2,13,12,1,15000,44280,1,38,4,NA,2,3,2,NA,NA,2,0,1,59280
5140,2,9,1984,2,13,12,1,15000,44280,1,35,2,100000,2,3,1,70000,NA,2,0,1,59280
5145,1,7,1982,4,12,12,1,21000,28000,1,37,2,23000,2,0,1,23000,NA,3,0,1,49000
5146,2,6,1980,4,20,16,1,15000,35000,1,39,2,110040,6,1,1,75000,NA,1,0,1,50000
5147,1,10,1983,4,20,16,1,45000,15000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,60000
5150,1,10,1983,4,14,12,1,17400,17600,2,36,3,NA,2,1,1,NA,NA,1,0,0,35000
5151,2,12,1984,4,14,12,1,17400,17600,2,35,1,150000,5,1,1,NA,NA,2,0,0,35000
5157,1,10,1981,4,16,13,1,28000,37000,2,37,2,120000,1,1,1,75000,NA,2,0,0,65000
5159,1,6,1981,4,15,12,1,28000,12000,2,38,2,NA,2,0,1,59000,NA,2,0,1,40000
5160,2,9,1983,1,20,12,1,10000,40000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50000
5165,1,4,1982,4,14,12,1,30000,20000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50000
5172,1,7,1981,4,12,12,1,18000,42000,1,38,2,139000,3,1,1,85000,NA,3,0,1,60000
5173,2,7,1983,4,12,12,1,18000,42000,1,36,2,70500,2,1,1,500,NA,3,0,1,60000
5177,2,11,1981,2,9,13,1,25000,14500,1,37,2,NA,4,0,NA,NA,NA,3,3,0,39500
5179,2,2,1983,4,12,12,1,10000,50000,1,37,2,51200,4,3,1,44000,NA,1,0,1,60000
5181,1,10,1983,4,12,16,1,29270,45563,1,35,4,160000,4,3,1,60000,NA,1,0,1,74833
5182,2,9,1981,4,12,12,1,12000,42000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,54000
5184,1,7,1982,4,16,19,1,56000,65000,1,37,2,165000,3,1,1,100000,NA,1,0,1,121000
5185,2,7,1982,4,12,12,1,29000,13000,2,37,2,41000,2,1,1,NA,NA,2,0,1,42000
5188,1,1,1983,4,12,13,1,2500,50000,1,36,3,110000,4,3,1,45000,NA,2,0,1,52500
5192,2,9,1982,4,12,12,1,21000,31000,2,37,4,111415,4,0,1,56000,NA,1,0,0,52000
5193,2,6,1983,4,16,16,1,10000,50000,1,36,2,56175,6,1,1,55000,NA,2,0,1,60000
5197,1,12,1981,4,18,16,1,16863,33084,1,37,2,99030,4,1,1,59000,NA,1,0,1,49947
5198,2,11,1984,4,18,16,1,16863,33084,1,34,3,92000,4,1,1,56000,NA,3,0,1,49947
5206,2,5,1983,4,14,14,1,38000,41000,1,36,2,148200,4,1,1,84000,NA,2,0,1,79000
5208,2,2,1984,4,NA,14,1,5000,35708,1,35,2,NA,2,1,1,6500,NA,2,0,1,40708
5219,2,11,1981,4,NA,NA,1,25000,256094,1,37,2,467966,7,1,1,328451,NA,2,0,1,281094
5220,1,1,1984,4,NA,NA,1,12000,256094,1,35,2,190500,4,1,1,150000,NA,1,0,1,268094
5221,2,11,1983,4,12,12,1,300,62000,1,36,2,NA,2,1,0,4500,NA,3,0,1,62300
5223,1,4,1984,4,12,14,1,18000,45000,1,35,2,NA,4,1,1,40000,NA,2,0,1,63000
5225,2,4,1983,4,NA,12,1,40000,2000,2,36,2,NA,1,0,0,15000,NA,3,3,1,42000
5232,2,5,1981,2,12,12,1,20000,15000,2,38,2,NA,2,1,1,12000,NA,3,3,1,35000
5234,1,8,1984,4,12,18,1,37000,51000,1,35,2,130000,3,1,1,70000,NA,3,0,1,88000
5235,1,7,1980,4,13,12,1,60000,15000,2,39,2,92000,4,1,1,70000,NA,1,0,1,75000
5236,2,2,1981,4,18,14,1,35000,30000,2,38,2,NA,5,3,0,NA,NA,4,3,1,65000
5238,1,8,1984,4,18,14,1,35000,30000,2,35,2,98000,4,1,1,53000,NA,3,1,1,65000
5239,2,8,1984,4,NA,16,1,35000,30000,4,35,2,76000,5,1,1,13000,NA,2,1,1,65000
5242,2,2,1980,4,NA,NA,1,50000,28000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,78000
5243,2,12,1982,4,10,14,1,17000,18000,1,36,2,NA,2,0,0,NA,NA,4,0,1,35000
5247,2,12,1983,4,NA,13,1,8000,25000,2,35,2,NA,4,1,1,44000,NA,3,0,0,33000
5249,1,4,1982,4,13,14,1,19000,20000,1,37,2,143000,4,0,1,78000,NA,2,1,1,39000
5253,2,12,1981,4,NA,12,1,15000,30000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,45000
5255,1,10,1984,4,12,13,1,20000,4000,3,35,3,NA,4,1,2,55000,NA,2,0,0,24000
5269,2,5,1982,4,NA,NA,1,5000,70000,1,37,2,NA,5,1,1,64000,NA,4,2,1,75000
5274,2,1,1981,4,12,12,1,5000,20000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,25000
5275,1,9,1980,4,15,16,1,27000,34000,1,39,2,55000,4,0,1,55000,NA,3,0,1,61000
5277,1,1,1983,4,14,16,1,30000,28000,2,36,2,NA,2,1,1,130000,NA,2,0,1,58000
5278,1,1,1982,4,15,16,1,3800,30000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,33800
5280,2,10,1982,4,16,15,1,40000,30000,1,36,2,70000,4,3,1,70000,NA,1,0,0,70000
5283,1,9,1982,4,12,12,1,2000,17000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,19000
5288,1,1,1984,4,11,8,1,10000,2000,2,35,2,50000,0,1,1,25000,NA,3,0,1,12000
5298,2,5,1981,4,10,12,1,36000,18000,4,38,2,90000,2,1,1,45000,NA,1,0,1,54000
5299,2,11,1984,4,12,NA,1,36000,18000,2,35,2,50000,0,0,1,10000,NA,3,0,1,54000
5300,2,12,1980,4,14,16,1,29000,38000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,67000
5301,1,3,1984,4,14,16,1,24000,40000,1,35,2,62000,4,1,1,62000,NA,4,0,1,64000
5307,2,8,1981,4,13,13,1,20000,7000,4,38,2,45000,4,1,1,NA,NA,1,0,1,27000
5315,2,8,1984,4,12,9,1,9000,11000,1,35,2,265000,2,1,0,20000,NA,3,0,1,20000
5316,1,10,1981,4,12,12,1,20000,30000,1,37,2,87000,2,1,1,52000,NA,1,0,1,50000
5317,2,2,1983,4,12,12,1,20000,30000,1,36,2,NA,2,1,1,53000,NA,1,0,1,50000
5319,2,1,1981,4,12,12,1,12000,23000,1,38,2,63000,3,1,1,25000,NA,2,0,1,35000
5322,1,10,1983,4,14,14,1,20000,9000,4,36,3,75750,2,1,1,75000,NA,2,0,1,29000
5325,1,7,1983,4,8,10,1,20000,13000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,33000
5332,1,7,1981,4,12,16,1,21000,25000,1,38,2,13286,1,0,1,6000,NA,1,0,1,46000
5333,2,2,1983,4,12,16,1,21000,25000,1,37,4,98000,4,0,1,28000,NA,1,1,1,46000
5334,2,12,1984,4,12,16,1,21000,25000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,46000
5336,1,9,1981,4,10,12,1,17000,13000,4,38,2,100000,2,1,1,40000,NA,3,0,1,30000
5337,1,9,1983,4,10,12,1,17000,13000,4,36,2,NA,1,0,1,25000,NA,1,0,1,30000
5340,2,1,1982,4,12,14,1,7100,60000,1,37,2,NA,2,0,0,NA,NA,4,1,1,67100
5349,1,8,1982,4,8,12,1,11000,34000,1,37,2,NA,2,3,1,27000,NA,3,0,1,45000
5350,1,7,1983,4,12,NA,1,11000,34000,3,36,2,141500,2,1,1,24000,NA,2,0,1,45000
5352,1,3,1981,4,12,12,1,18000,20000,1,38,2,84100,2,1,1,52000,NA,2,0,1,38000
5353,1,1,1982,4,12,13,1,13000,30000,2,37,2,145020,7,1,1,60000,NA,1,0,0,43000
5354,1,11,1983,4,12,13,1,13000,30000,2,36,2,48000,2,0,1,48000,NA,2,0,0,43000
5356,1,8,1983,4,14,16,1,21000,40000,1,36,2,87010,2,1,1,41000,NA,3,0,1,61000
5358,2,7,1982,4,20,18,1,24000,12000,2,37,3,120000,5,1,0,NA,NA,3,0,1,36000
5360,1,6,1982,4,17,12,1,22000,27000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,49000
5361,2,7,1984,4,17,12,1,22000,27000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,49000
5362,1,9,1981,3,13,13,1,1400,29000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,30400
5369,2,8,1984,4,16,14,1,49000,13000,2,35,3,109000,4,1,1,70000,NA,2,0,1,62000
5374,1,6,1984,4,13,14,1,10000,25000,1,35,2,NA,1,0,0,NA,3,3,0,1,35000
5376,1,6,1984,3,11,8,1,3000,10000,1,35,2,132500,1,0,0,95000,NA,3,0,1,13000
5383,1,3,1981,4,14,12,1,28000,10000,1,38,2,115000,3,1,1,65000,NA,2,0,0,38000
5384,1,5,1983,4,14,12,1,28000,10000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,38000
5388,2,3,1984,4,12,14,1,60000,12000,2,35,2,100000,4,0,1,100000,NA,1,0,1,72000
5389,2,5,1980,4,16,16,1,50000,32000,1,39,2,125000,4,1,1,70000,NA,2,0,0,82000
5395,1,12,1981,4,12,12,1,23000,30000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,53000
5397,2,7,1982,2,14,13,1,38000,10000,2,37,2,80000,2,1,1,40000,NA,2,0,1,48000
5406,1,3,1982,4,NA,16,1,28000,38000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,66000
5407,1,4,1983,4,NA,16,1,28000,38000,1,36,2,170000,4,1,1,120000,NA,2,0,1,66000
5412,2,10,1982,4,14,14,1,24000,25000,1,37,3,212000,4,1,0,NA,NA,2,0,1,49000
5416,2,1,1984,4,12,12,1,1000,28000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,29000
5429,1,5,1981,4,NA,NA,1,34000,35000,1,38,2,140000,2,1,0,70000,NA,3,0,1,69000
5431,1,11,1983,4,12,12,1,45000,68000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,113000
5433,1,8,1981,4,14,12,1,28000,31000,1,38,2,82000,3,1,1,50000,NA,3,0,1,59000
5434,1,4,1981,4,12,12,1,40000,30000,1,38,2,132000,4,1,1,100000,NA,2,0,0,70000
5438,1,6,1983,4,12,12,1,16000,7000,1,36,2,105500,3,1,1,90000,NA,1,0,0,23000
5440,1,7,1984,4,16,17,1,35000,45000,1,35,2,70000,2,0,1,70000,NA,2,0,1,80000
5445,1,6,1981,3,12,14,1,80000,42000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,122000
5447,1,3,1984,4,11,12,1,2000,34000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,36000
5449,1,5,1983,4,12,12,1,190777,75000,3,36,2,45000,4,0,1,NA,NA,3,0,0,265777
5452,2,10,1983,4,12,12,1,1000,37000,1,35,2,90000,4,3,1,65000,NA,2,0,1,38000
5456,2,4,1982,2,9,NA,1,14000,18000,1,37,2,75000,1,3,1,NA,NA,2,0,1,32000
5457,2,1,1984,4,4,12,1,35000,28000,1,35,2,109000,2,3,1,45000,NA,2,0,0,63000
5459,1,8,1982,4,9,12,1,29000,26000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,55000
5460,2,7,1983,4,11,12,1,45000,22000,2,36,2,62000,2,1,1,17000,NA,3,0,1,67000
5464,1,2,1981,4,12,14,1,52000,65000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,117000
5473,2,3,1981,4,12,12,1,35000,25000,1,38,3,203750,4,1,1,30000,NA,2,1,0,60000
5475,2,9,1984,4,16,16,1,58000,130000,1,35,3,NA,4,3,0,NA,NA,2,0,1,188000
5480,2,5,1984,4,12,14,1,17621,36545,1,35,3,NA,4,1,1,55000,NA,2,0,1,54166
5483,1,12,1984,4,12,14,1,38000,12000,1,34,2,182500,3,1,1,80000,NA,2,1,0,50000
5488,1,4,1983,4,12,10,1,44000,10000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,54000
5489,2,8,1984,4,12,10,1,44000,10000,2,35,2,56000,2,1,0,NA,NA,1,0,1,54000
5490,2,5,1984,4,14,12,1,23000,35000,1,35,4,180000,4,0,1,70000,NA,2,1,1,58000
5497,1,12,1981,4,10,12,1,14000,24000,1,37,2,177520,2,1,1,65000,NA,2,0,1,38000
5498,2,12,1981,4,12,12,1,13000,35000,1,37,2,68000,2,1,1,44000,NA,3,1,1,48000
5499,1,3,1984,4,NA,12,1,13000,35000,1,35,2,59500,1,1,0,22000,NA,3,1,1,48000
5500,1,3,1984,4,12,16,1,32000,38000,2,35,2,NA,2,0,0,NA,NA,4,1,0,70000
5505,2,10,1981,4,12,12,1,40000,35000,1,38,3,44250,5,0,1,44000,NA,1,0,0,75000
5509,1,5,1980,4,13,12,1,30000,20000,1,39,2,NA,3,1,1,55000,NA,2,0,0,50000
5510,1,8,1984,4,13,12,1,30000,20000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50000
5511,1,1,1982,4,12,13,1,15000,28000,1,37,2,NA,2,1,0,NA,NA,4,0,1,43000
5513,2,9,1982,4,10,12,1,35000,15000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50000
5514,2,7,1984,4,10,12,1,35000,15000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50000
5515,1,7,1982,4,12,12,1,16000,14000,1,37,2,NA,2,3,1,68000,NA,3,0,0,30000
5523,1,8,1983,4,11,12,1,1000,28000,1,36,2,130025,3,1,1,55000,NA,3,0,1,29000
5524,1,11,1984,4,NA,12,1,36000,17000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,53000
5530,2,3,1984,4,14,10,1,4000,23000,1,35,2,NA,2,0,1,16000,NA,3,0,1,27000
5533,1,7,1984,4,16,14,1,190777,35000,1,35,2,64000,2,3,1,64000,2,3,1,0,225777
5535,2,7,1984,4,10,12,1,15000,0,1,35,2,67010,2,3,1,30000,NA,3,0,0,15000
5539,1,11,1984,4,18,12,1,25000,50000,1,34,2,167000,5,1,1,75000,NA,2,0,1,75000
5540,2,12,1983,4,12,17,1,24000,4000,1,35,2,97500,2,1,1,31000,NA,4,0,0,28000
5541,1,7,1980,4,16,12,1,24764,34663,1,39,2,467966,7,1,1,328451,NA,2,0,1,59427
5542,1,7,1984,4,16,12,1,24764,34663,1,35,2,115000,5,0,1,60000,NA,2,0,1,59427
5543,2,9,1981,4,12,14,1,16000,20000,1,38,2,239800,2,1,1,20000,NA,2,0,1,36000
5544,2,12,1983,4,18,13,1,17000,60000,1,35,2,113210,4,1,1,91200,NA,3,0,1,77000
5545,1,11,1983,4,16,12,1,15000,45000,1,35,2,100000,2,0,1,100000,NA,2,0,1,60000
5547,1,12,1980,4,10,12,1,22000,21000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,43000
5549,1,3,1982,4,11,10,1,11798,20500,1,37,3,NA,2,0,0,NA,NA,4,0,1,32298
5550,1,7,1983,4,11,10,1,11798,20500,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,32298
5560,2,9,1981,1,12,16,1,13500,12000,1,38,3,NA,2,1,1,NA,NA,3,0,0,25500
5562,2,2,1983,4,20,16,1,10000,44000,1,36,3,95000,4,1,1,45000,NA,1,0,1,54000
5567,2,8,1983,1,NA,12,1,6000,13500,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,19500
5574,1,3,1983,1,NA,12,1,36000,7000,1,37,3,28000,2,3,1,28000,NA,2,0,0,43000
5575,2,3,1983,1,NA,12,1,36000,7000,1,37,3,74000,5,1,1,32000,NA,3,0,0,43000
5576,2,12,1983,1,12,13,1,33000,35000,1,36,3,NA,2,1,1,NA,NA,4,0,1,68000
5589,2,6,1983,1,16,17,1,29000,33000,1,36,3,48800,3,0,1,41000,NA,2,0,1,62000
5591,1,2,1984,1,8,14,1,18000,20000,1,35,3,50000,2,3,1,50000,NA,2,0,1,38000
5595,1,9,1980,4,14,12,1,20000,33000,1,39,3,128000,4,1,1,90000,NA,4,0,1,53000
5602,1,11,1980,1,12,12,1,4800,1200,2,38,3,39000,2,0,1,39000,NA,3,0,1,6000
5607,1,12,1984,1,12,12,1,8238,22180,1,34,3,108750,2,0,1,80000,NA,2,0,1,30418
5609,1,12,1981,1,11,13,1,1500,0,1,38,3,25000,2,3,1,25000,NA,3,0,0,1500
5613,2,11,1981,1,10,12,1,6500,17000,1,37,3,25000,4,0,1,25000,NA,4,0,1,23500
5617,1,1,1984,4,12,12,1,25000,40000,1,35,3,149000,2,1,1,54000,NA,3,0,1,65000
5638,2,3,1981,1,12,12,1,900,800,1,38,3,100000,2,1,1,45000,NA,2,0,0,1700
5639,1,7,1982,1,12,12,1,900,800,1,37,3,73000,2,1,1,25000,NA,3,0,0,1700
5640,1,10,1983,1,12,12,1,900,800,1,36,3,467966,2,1,1,125000,NA,1,0,0,1700
5643,1,3,1983,4,14,12,1,40000,10000,1,36,3,129500,2,0,1,72000,NA,2,0,0,50000
5647,2,2,1982,4,12,15,1,60000,35000,1,37,3,85000,2,1,1,40000,NA,1,0,0,95000
5648,2,7,1981,4,10,18,1,30000,10000,1,38,3,100000,1,1,1,40000,NA,2,0,0,40000
5649,2,7,1983,4,10,18,1,30000,10000,1,36,3,94100,4,3,1,65000,NA,3,0,0,40000
5654,1,6,1983,4,19,17,1,58000,12000,2,36,3,150000,5,1,2,120000,NA,1,0,1,70000
5668,2,3,1984,1,NA,NA,1,30000,1000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,31000
5669,1,4,1982,4,16,14,1,12000,35000,1,37,3,NA,2,0,0,NA,NA,3,0,1,47000
5670,1,11,1984,4,16,14,1,12000,35000,1,34,3,55250,4,0,1,55000,NA,3,0,1,47000
5671,1,10,1984,4,17,18,1,60000,46000,1,35,3,128000,4,1,1,75000,NA,2,0,0,106000
5675,1,7,1984,4,16,18,1,38000,40000,2,35,3,0,1,0,1,NA,NA,3,3,0,78000
5678,1,2,1984,4,12,13,1,45000,60000,1,35,4,NA,3,1,1,NA,NA,1,0,1,105000
5680,1,3,1981,4,14,13,1,50000,3000,1,38,3,NA,2,0,1,NA,NA,3,3,0,53000
5681,2,10,1983,4,14,13,1,50000,3000,1,36,3,91383,2,1,1,35143,NA,2,1,0,53000
5697,2,11,1981,4,16,10,1,35000,60000,1,37,3,NA,5,3,1,46000,NA,2,0,1,95000
5698,1,11,1981,4,16,10,1,35000,60000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,95000
5700,2,5,1984,4,8,NA,1,8000,7000,2,35,3,16000,2,1,0,NA,NA,4,0,1,15000
5702,2,4,1983,4,12,12,1,14000,16000,1,36,3,75571,2,1,0,NA,NA,1,0,1,30000
5705,2,8,1980,4,16,15,1,10000,11000,1,39,3,80000,4,1,0,NA,NA,2,0,1,21000
5706,2,2,1982,4,16,15,1,10000,11000,1,37,3,NA,4,1,0,NA,NA,1,0,1,21000
5708,2,11,1983,4,12,12,1,11000,15000,1,35,3,65000,5,1,1,38000,NA,3,0,1,26000
5712,2,2,1983,4,8,10,1,8000,5000,1,36,3,20500,2,3,1,20000,NA,3,1,0,13000
5713,1,10,1980,4,19,15,1,75000,10000,1,39,3,17500,4,0,0,NA,NA,2,1,0,85000
5720,2,1,1984,4,12,10,1,12000,28000,3,35,3,NA,2,1,1,62000,NA,3,1,1,40000
5723,1,7,1982,4,19,16,1,20000,30000,2,37,4,155500,4,1,1,155000,NA,2,0,0,50000
5734,1,11,1984,1,12,10,1,15000,7500,2,35,3,1000,2,0,1,1000,NA,3,0,1,22500
5736,1,1,1983,4,12,12,1,14500,65000,1,37,3,45000,2,0,1,45000,NA,4,0,1,79500
5738,2,6,1982,4,12,13,1,45000,15000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,60000
5740,2,12,1984,4,12,12,1,10000,38000,1,35,3,150000,2,2,1,NA,NA,1,0,1,48000
5741,2,3,1984,4,12,12,1,12000,15000,1,35,3,56000,2,1,1,NA,NA,3,0,1,27000
